"","GEOID","total_population","white_population","non_white_percent"
"4892","360810483011",2145,194,90.955710955711
"4893","360810483021",2092,279,86.6634799235182
"4894","360810484002",1182,37,96.8697123519459
"4895","360810484003",1198,49,95.9098497495826
"4896","360810485001",961,58,93.9646201873049
"4897","360810485002",1727,156,90.9669947886508
"4898","360810489001",1207,157,86.9925434962718
"4899","360810489002",730,154,78.9041095890411
"4900","360810492012",1720,106,93.8372093023256
"4901","360810492021",2018,119,94.1030723488603
"4902","360810493012",1160,425,63.3620689655172
"4903","360810493021",1607,631,60.7342874922215
"4904","360810495001",1430,741,48.1818181818182
"4905","360810496001",1273,45,96.4650432050275
"4906","360810496002",1264,54,95.7278481012658
"4907","360810496003",714,20,97.1988795518207
"4908","360810497001",2150,594,72.3720930232558
"4909","360810497002",1231,404,67.1811535337124
"4910","360810499001",31,2,93.5483870967742
"4911","360810499002",1785,265,85.1540616246499
"4912","360810499003",1927,288,85.0544888427608
"4913","360810499004",1734,252,85.4671280276817
"4914","360810500001",1865,124,93.3512064343164
"4915","360810500002",2913,84,97.1163748712667
"4916","360810502011",1678,48,97.1394517282479
"4917","360811347011",2417,477,80.2647910633016
"4918","360811347013",754,157,79.1777188328912
"4919","360811347021",2465,542,78.0121703853955
"4920","360811347023",17,7,58.8235294117647
"4921","360811367001",788,187,76.2690355329949
"4922","360811367003",870,193,77.816091954023
"4923","360811367005",1133,176,84.4660194174757
"4924","360811367006",1068,250,76.5917602996255
"4925","360811377002",2515,550,78.1312127236581
"4926","360811377003",1938,297,84.6749226006192
"4927","360811385011",928,197,78.7715517241379
"4928","360811385012",1502,284,81.0918774966711
"4929","360811385014",1472,371,74.7961956521739
"4930","360811385021",85,68,20
"4931","360811399002",1074,402,62.5698324022346
"4932","360811403001",1079,318,70.5282669138091
"4933","360811409011",1020,285,72.0588235294118
"4934","360811409021",1366,287,78.9897510980966
"4935","360811417002",1511,391,74.1230972865652
"4936","360811417004",1335,239,82.0973782771536
"4937","360811417005",487,52,89.3223819301848
"4938","360811429002",1291,493,61.8125484120837
"4939","360811429003",1055,269,74.5023696682464
"4940","360811435001",1275,367,71.2156862745098
"4941","360811435002",1089,345,68.3195592286501
"4942","360811441001",803,274,65.8779576587796
"4943","360811441002",753,226,69.9867197875166
"4944","360811441003",692,229,66.9075144508671
"4945","360811441004",709,259,63.4696755994358
"4946","360811447001",1215,163,86.5843621399177
"4947","360811447002",1916,247,87.1085594989562
"4948","360811451011",1501,570,62.0253164556962
"4949","360811451021",1285,374,70.8949416342412
"4950","360811451022",1312,219,83.3079268292683
"4951","360811459001",760,204,73.1578947368421
"4952","360811459002",1075,449,58.2325581395349
"4953","360811459003",1035,427,58.743961352657
"4954","360811463001",1681,541,67.8167757287329
"4955","360811463002",1248,461,63.0608974358974
"4956","360811467002",609,391,35.7963875205254
"4957","360811467003",873,358,58.991981672394
"4958","360050076001",620,68,89.0322580645161
"4959","360050076002",1162,110,90.5335628227194
"4960","360050076004",1697,162,90.4537418974661
"4961","360050076005",1306,101,92.2664624808576
"4962","360050078001",1714,125,92.7071178529755
"4963","360050078003",1228,102,91.6938110749186
"4964","360050079002",804,38,95.273631840796
"4965","360050079003",1078,84,92.2077922077922
"4966","360050079005",852,81,90.4929577464789
"4967","360050079006",950,86,90.9473684210526
"4968","360050083002",685,43,93.7226277372263
"4969","360050083003",1269,105,91.725768321513
"4970","360050083005",911,70,92.3161361141603
"4971","360050083006",925,78,91.5675675675676
"4972","360050084002",1742,143,91.7910447761194
"4973","360050085001",984,115,88.3130081300813
"4974","360050085002",1911,205,89.272632129775
"4975","360050085003",1051,121,88.4871550903901
"4976","360050085004",906,85,90.6181015452539
"4977","360050085005",1042,98,90.595009596929
"4978","360050086001",959,69,92.8050052137643
"4979","360050086002",1602,120,92.5093632958801
"4980","360050086003",1584,136,91.4141414141414
"4981","360050087001",1204,83,93.1063122923588
"4982","360050087002",1488,162,89.1129032258064
"4983","360050087003",860,81,90.5813953488372
"4984","360050087004",975,63,93.5384615384615
"4985","360050087005",1449,111,92.3395445134576
"4986","360050089001",1706,173,89.8593200468933
"4987","360050089002",1412,164,88.385269121813
"4988","360050090001",236,13,94.4915254237288
"4989","360050090002",546,61,88.8278388278388
"4990","360050090004",886,98,88.9390519187359
"4991","360050090005",1509,145,90.3909874088801
"4992","360050092002",866,91,89.4919168591224
"4993","360050092004",1041,149,85.6868395773295
"4994","360050092005",1024,143,86.03515625
"4995","360050093012",1414,119,91.5841584158416
"4996","360050093015",135,14,89.6296296296296
"4997","360050093016",140,17,87.8571428571429
"4998","360050093021",503,82,83.6978131212724
"4999","360050093022",9,1,88.8888888888889
"5000","360050430003",898,61,93.2071269487751
"5001","360050431011",1462,116,92.0656634746922
"5002","360050431013",1364,125,90.8357771260997
"5003","360050431014",1441,156,89.1741845940319
"5004","360050431021",2083,213,89.7743638982237
"5005","360050431022",842,89,89.4299287410926
"5006","360050431023",2125,151,92.8941176470588
"5007","360050434001",880,71,91.9318181818182
"5008","360050434002",907,61,93.2745314222712
"5009","360050434003",699,40,94.277539341917
"5010","360050434004",1163,72,93.8091143594153
"5011","360050435011",1192,56,95.3020134228188
"5012","360050435021",2,0,100
"5013","360050435031",122,32,73.7704918032787
"5014","360050436001",936,58,93.8034188034188
"5015","360050436002",1125,39,96.5333333333333
"5016","360050442001",776,18,97.680412371134
"5017","360050442002",779,13,98.3311938382542
"5018","360050442003",811,41,94.944512946979
"5019","360050442005",682,36,94.7214076246334
"5020","360050444001",1108,36,96.7509025270758
"5021","360050444003",974,40,95.8932238193018
"5022","360050444004",1015,59,94.1871921182266
"5023","360050448002",805,26,96.7701863354037
"5024","360050449011",806,627,22.2084367245658
"5025","360050449021",1119,865,22.6988382484361
"5026","360050449022",1110,711,35.9459459459459
"5027","360050451012",1015,688,32.2167487684729
"5028","360050451021",789,576,26.9961977186312
"5029","360050456001",1020,81,92.0588235294118
"5030","360050456002",1023,48,95.3079178885631
"5031","360050458001",1559,109,93.0083386786402
"5032","360050458002",1325,103,92.2264150943396
"5033","360050458004",2604,195,92.5115207373272
"5034","360050460002",651,9,98.6175115207373
"5035","360050462031",2872,288,89.9721448467967
"5036","360050462033",2584,302,88.312693498452
"5037","360050462041",1839,233,87.3300706905927
"5038","360050462043",209,31,85.1674641148325
"5039","360050462044",2405,209,91.3097713097713
"5040","360050462052",870,81,90.6896551724138
"5041","360050462053",887,93,89.5152198421646
"5042","360470134002",1307,769,41.1629686304514
"5043","360470135001",1137,792,30.3430079155673
"5044","360470135002",1390,946,31.9424460431655
"5045","360470136001",1065,620,41.7840375586854
"5046","360470136002",1028,621,39.591439688716
"5047","360470136004",1155,755,34.6320346320346
"5048","360470137002",1029,681,33.8192419825073
"5049","360470137003",1286,834,35.1477449455677
"5050","360470138002",857,568,33.7222870478413
"5051","360470138003",849,574,32.3910482921084
"5052","360470139002",1179,707,40.0339270568278
"5053","360470139003",879,597,32.0819112627986
"5054","360470140001",1016,691,31.988188976378
"5055","360470140002",1120,803,28.3035714285714
"5056","360470141021",886,537,39.3905191873589
"5057","360470141022",972,603,37.962962962963
"5058","360470142002",958,608,36.5344467640919
"5059","360470142003",1225,749,38.8571428571429
"5060","360470143001",1256,644,48.7261146496815
"5061","360470143002",1336,788,41.0179640718563
"5062","360470143003",1113,596,46.4510332434861
"5063","360470145001",1238,762,38.4491114701131
"5064","360470145002",1221,589,51.7608517608518
"5065","360470145003",973,434,55.3956834532374
"5066","360470145004",972,500,48.559670781893
"5067","360470147001",715,428,40.1398601398601
"5068","360470147002",1527,938,38.5723641126392
"5069","360470148001",550,437,20.5454545454545
"5070","360470148002",694,500,27.9538904899135
"5071","360470149011",834,574,31.1750599520384
"5072","360470149012",695,474,31.7985611510791
"5073","360470149021",1479,1028,30.4935767410412
"5074","360470149022",960,621,35.3125
"5075","360470150001",882,496,43.7641723356009
"5076","360470150002",909,597,34.3234323432343
"5077","360470151002",1042,757,27.3512476007678
"5078","360470151004",732,573,21.7213114754098
"5079","360470152001",673,431,35.9583952451709
"5080","360470153001",137,42,69.3430656934307
"5081","360470153003",819,662,19.1697191697192
"5082","360470153004",766,608,20.6266318537859
"5083","360470155001",704,546,22.4431818181818
"5084","360470478002",1723,1063,38.3052814857806
"5085","360470478003",2133,1683,21.0970464135021
"5086","360470480002",2080,1327,36.2019230769231
"5087","360470481001",712,445,37.5
"5088","360470481003",1615,975,39.6284829721362
"5089","360470482001",1121,214,80.9099018733274
"5090","360470482002",1465,644,56.0409556313993
"5091","360470482003",2017,850,57.8582052553297
"5092","360470482004",747,364,51.2717536813922
"5093","360470482005",772,390,49.4818652849741
"5094","360470484001",2542,1508,40.6766325727773
"5095","360470484002",1782,1081,39.337822671156
"5096","360470484003",1598,793,50.3754693366708
"5097","360470485001",948,454,52.1097046413502
"5098","360470485002",1522,876,42.4441524310118
"5099","360470486001",1232,264,78.5714285714286
"5100","360470486002",1204,317,73.671096345515
"5101","360470486003",1161,179,84.5822566752799
"5102","360470488001",1331,579,56.4988730277986
"5103","360470488002",1389,554,60.1151907847372
"5104","360470489001",1151,103,91.0512597741095
"5105","360470489002",1186,132,88.8701517706577
"5106","360470490001",2523,1246,50.6143479984146
"5107","360470490002",2670,1054,60.5243445692884
"5108","360470491002",873,372,57.3883161512027
"5109","360470491004",1723,261,84.8520023215322
"5110","360470492001",1072,324,69.7761194029851
"5111","360470492003",1031,604,41.4161008729389
"5112","360470493011",1897,227,88.0337374802319
"5113","360470493022",1127,569,49.5119787045253
"5114","360470493023",1496,247,83.4893048128342
"5115","360470494001",1340,657,50.9701492537313
"5116","360470494002",1695,666,60.7079646017699
"5117","360470494004",735,389,47.0748299319728
"5118","360470495001",1073,689,35.7875116495806
"5119","360470495003",969,565,41.6924664602683
"5120","360470496002",1505,669,55.5481727574751
"5121","360470496003",1331,322,75.8076634109692
"5122","360470497002",1111,810,27.0927092709271
"5123","360470497003",1133,899,20.6531332744925
"5124","360470498002",1728,866,49.8842592592593
"5125","360470498003",1116,384,65.5913978494624
"5126","360610167005",1526,1117,26.8020969855832
"5127","360610168002",2260,698,69.1150442477876
"5128","360610168003",1097,317,71.1030082041933
"5129","360610169002",1194,932,21.9430485762144
"5130","360610169003",1879,1501,20.1170835550825
"5131","360610169005",1075,880,18.1395348837209
"5132","360610170002",1135,204,82.0264317180617
"5133","360610170003",1816,513,71.7511013215859
"5134","360610170005",1289,302,76.5709852598914
"5135","360610171000",0,0,NA
"5136","360610171002",1803,1308,27.4542429284526
"5137","360610171003",1775,1339,24.5633802816901
"5138","360610171004",1074,831,22.6256983240223
"5139","360610171005",1893,1479,21.8700475435816
"5140","360610171006",1361,1132,16.8258633357825
"5141","360610172001",1334,388,70.9145427286357
"5142","360610172002",1544,90,94.1709844559585
"5143","360610172003",629,75,88.0763116057234
"5144","360610172004",1110,349,68.5585585585586
"5145","360610172005",824,113,86.2864077669903
"5146","360610173001",1538,1162,24.4473342002601
"5147","360610173002",780,500,35.8974358974359
"5148","360610173003",1957,1045,46.6019417475728
"5149","360610173004",1169,794,32.0786997433704
"5150","360610173005",760,548,27.8947368421053
"5151","360610173006",986,741,24.8478701825558
"5152","360610173007",1509,1233,18.2902584493042
"5153","360610174012",2156,249,88.4508348794063
"5154","360610174013",1579,559,64.5978467384421
"5155","360610175000",0,0,NA
"5156","360610175001",1917,1642,14.3453312467397
"5157","360610175003",2235,1547,30.7829977628635
"5158","360610175004",1419,1165,17.8999295278365
"5159","360610175006",1578,1180,25.2217997465146
"5160","360610175007",1139,779,31.6066725197542
"5161","360610177002",1142,616,46.0595446584939
"5162","360610177003",1065,625,41.3145539906103
"5163","360610177005",1241,727,41.4182111200645
"5164","360610177007",1046,661,36.8068833652008
"5165","360610177008",1380,800,42.0289855072464
"5166","360610178001",1147,302,73.6704446381866
"5167","360810502021",1521,63,95.8579881656805
"5168","360810504001",1154,25,97.8336221837088
"5169","360810504002",718,1,99.8607242339833
"5170","360810506001",706,18,97.4504249291785
"5171","360810506002",929,25,97.3089343379978
"5172","360810507002",1750,813,53.5428571428571
"5173","360810508001",1276,34,97.3354231974922
"5174","360810510001",876,20,97.7168949771689
"5175","360810511001",1285,719,44.0466926070039
"5176","360810511002",1209,549,54.590570719603
"5177","360810512002",1103,33,97.0081595648232
"5178","360810512003",650,12,98.1538461538462
"5179","360810513002",1126,528,53.1083481349911
"5180","360810515001",813,419,48.4624846248462
"5181","360810515003",861,586,31.9396051103368
"5182","360810516001",761,12,98.4231274638633
"5183","360810517001",1028,674,34.4357976653696
"5184","360810517002",1118,721,35.5098389982111
"5185","360810518002",1139,24,97.892888498683
"5186","360810520001",1593,18,98.8700564971751
"5187","360810521002",1385,780,43.6823104693141
"5188","360810522001",1605,31,98.0685358255452
"5189","360810524002",977,19,98.0552712384851
"5190","360810525001",1420,867,38.943661971831
"5191","360810526001",982,3,99.6945010183299
"5192","360810526002",976,25,97.4385245901639
"5193","360810530001",948,13,98.6286919831224
"5194","360810531001",1850,1044,43.5675675675676
"5195","360810531002",838,482,42.4821002386635
"5196","360810532001",1103,30,97.2801450589302
"5197","360810532002",783,4,99.4891443167305
"5198","360810534012",1049,10,99.0467111534795
"5199","360810535011",1058,412,61.0586011342155
"5200","360810535021",0,0,NA
"5201","360810536011",891,14,98.4287317620651
"5202","360810536012",687,11,98.3988355167395
"5203","360810538001",822,15,98.1751824817518
"5204","360810538002",826,9,98.910411622276
"5205","360810539011",932,284,69.5278969957081
"5206","360810539012",1903,587,69.1539674198634
"5207","360810539013",1133,483,57.369814651368
"5208","360810539021",88,49,44.3181818181818
"5209","360811471002",1436,535,62.7437325905292
"5210","360811479001",1248,444,64.4230769230769
"5211","360811479003",1551,448,71.1154094132818
"5212","360811483000",0,0,NA
"5213","360811483002",549,257,53.1876138433515
"5214","360811483003",790,569,27.9746835443038
"5215","360811507011",1139,521,54.2581211589113
"5216","360811507012",1121,692,38.2694023193577
"5217","360811507021",942,430,54.3524416135881
"5218","360811507022",765,308,59.7385620915033
"5219","360811507024",482,180,62.655601659751
"5220","360811529011",1433,495,65.457083042568
"5221","360811529013",2243,963,57.0664288898796
"5222","360811529021",660,287,56.5151515151515
"5223","360811529023",2007,746,62.8300946686597
"5224","360811529024",1811,993,45.1684152401988
"5225","360811551032",1061,458,56.8331762488219
"5226","360811551034",1055,509,51.7535545023697
"5227","360811551041",1707,676,60.398359695372
"5228","360811567001",1470,198,86.530612244898
"5229","360811571011",671,176,73.7704918032787
"5230","360811571013",621,217,65.0563607085346
"5231","360811571014",983,208,78.8402848423194
"5232","360811571016",1491,212,85.7813547954393
"5233","360811571017",1011,229,77.349159248269
"5234","360811571021",1035,159,84.6376811594203
"5235","360811571022",1074,195,81.8435754189944
"5236","360811579011",833,215,74.1896758703481
"5237","360811579012",884,168,80.9954751131222
"5238","360811579013",841,358,57.4316290130797
"5239","360811579014",910,334,63.2967032967033
"5240","360811579015",789,165,79.0874524714829
"5241","360811579016",927,257,72.2761596548004
"5242","360811579021",531,135,74.5762711864407
"5243","360811579022",801,180,77.5280898876404
"5244","360811579023",789,182,76.9328263624841
"5245","360811579024",920,199,78.3695652173913
"5246","360811579025",716,121,83.1005586592179
"5247","360811579031",956,258,73.0125523012552
"5248","360811579032",1171,268,77.1135781383433
"5249","360811579034",845,308,63.5502958579882
"5250","360050096002",869,76,91.2543153049482
"5251","360050098001",1296,124,90.4320987654321
"5252","360050098003",1127,150,86.6903283052351
"5253","360050098004",847,46,94.56906729634
"5254","360050110000",0,0,NA
"5255","360050110001",0,0,NA
"5256","360050115022",1467,107,92.706203135651
"5257","360050117011",1548,106,93.1524547803618
"5258","360050117012",6,0,100
"5259","360050117021",0,0,NA
"5260","360050118000",0,0,NA
"5261","360050118002",1226,967,21.1256117455139
"5262","360050118003",1458,730,49.9314128943759
"5263","360050119002",1044,91,91.2835249042146
"5264","360050119003",746,34,95.4423592493298
"5265","360050119005",961,110,88.5535900104058
"5266","360050121011",1462,76,94.8016415868673
"5267","360050121012",1857,149,91.9763058696823
"5268","360050121021",1616,142,91.2128712871287
"5269","360050123001",1992,110,94.4779116465863
"5270","360050123002",1534,78,94.9152542372881
"5271","360050123003",1193,120,89.9413243922884
"5272","360050123004",0,0,NA
"5273","360050123005",18,2,88.8888888888889
"5274","360050123006",29,4,86.2068965517241
"5275","360050125001",2555,153,94.0117416829746
"5276","360050125002",1584,90,94.3181818181818
"5277","360050127011",1218,147,87.9310344827586
"5278","360050127012",966,76,92.1325051759834
"5279","360050129011",1802,149,91.7314095449501
"5280","360050129012",3121,230,92.6305671259212
"5281","360050131001",1444,122,91.5512465373961
"5282","360050131002",1239,77,93.7853107344633
"5283","360050131004",1003,85,91.5254237288136
"5284","360050132000",0,0,NA
"5285","360050132002",1042,357,65.7389635316699
"5286","360050132003",1452,650,55.2341597796143
"5287","360050132005",1566,519,66.8582375478927
"5288","360050133001",2070,180,91.304347826087
"5289","360050133003",958,82,91.4405010438413
"5290","360050133004",1358,76,94.4035346097202
"5291","360050135002",1751,124,92.9183323814963
"5292","360050462055",934,107,88.5438972162741
"5293","360050462061",768,65,91.5364583333333
"5294","360050462063",255,30,88.2352941176471
"5295","360050462064",1239,83,93.3010492332526
"5296","360050462072",1467,155,89.4342194955692
"5297","360050462073",3946,332,91.5864166244298
"5298","360050462082",1240,70,94.3548387096774
"5299","360050462083",1658,104,93.7273823884198
"5300","360050462084",1144,40,96.5034965034965
"5301","360050462091",1009,115,88.6025768087215
"5302","360050462092",1197,21,98.2456140350877
"5303","360050462093",1501,110,92.6715522984677
"5304","360050484011",1486,43,97.1063257065949
"5305","360050484012",859,51,94.0628637951106
"5306","360050484013",1543,28,98.1853532080363
"5307","360050484021",41,1,97.5609756097561
"5308","360050504000",4,0,100
"5309","360050504001",1,0,100
"5310","360050516010",0,0,NA
"5311","360050516011",1052,631,40.0190114068441
"5312","360050516013",1251,867,30.6954436450839
"5313","360050516014",1149,812,29.3298520452567
"5314","360050516020",0,0,NA
"5315","360050516021",0,0,NA
"5316","360470155002",975,783,19.6923076923077
"5317","360470155004",760,579,23.8157894736842
"5318","360470157001",1043,799,23.3940556088207
"5319","360470157003",1323,991,25.0944822373394
"5320","360470157004",1051,784,25.4043767840152
"5321","360470159002",911,663,27.2228320526893
"5322","360470159003",929,609,34.4456404736276
"5323","360470159005",0,0,NA
"5324","360470159006",1394,1080,22.5251076040172
"5325","360470160002",1007,486,51.7378351539225
"5326","360470160004",944,537,43.114406779661
"5327","360470161001",1152,685,40.5381944444444
"5328","360470161003",1191,669,43.8287153652393
"5329","360470161004",1107,773,30.1716350496838
"5330","360470162002",1191,799,32.9135180520571
"5331","360470163001",0,0,NA
"5332","360470163003",1417,893,36.9795342272406
"5333","360470163004",764,495,35.2094240837696
"5334","360470164001",775,370,52.258064516129
"5335","360470165001",1179,870,26.2086513994911
"5336","360470165002",1449,1133,21.808143547274
"5337","360470165003",1463,1119,23.5133287764867
"5338","360470165004",989,795,19.6157735085945
"5339","360470166001",1006,832,17.2962226640159
"5340","360470166002",962,743,22.7650727650728
"5341","360470167001",1059,819,22.6628895184136
"5342","360470167002",1011,784,22.4530168150346
"5343","360470167003",1239,977,21.1460855528652
"5344","360470167004",1445,1061,26.5743944636678
"5345","360470168000",0,0,NA
"5346","360470168001",1695,1035,38.9380530973451
"5347","360470169001",831,571,31.2876052948255
"5348","360470169002",1144,643,43.7937062937063
"5349","360470169003",830,594,28.433734939759
"5350","360470169004",991,568,42.6841574167508
"5351","360470170001",959,431,55.0573514077164
"5352","360470170002",1374,587,57.2780203784571
"5353","360470171001",1238,948,23.4248788368336
"5354","360470171003",865,668,22.7745664739884
"5355","360470171004",872,653,25.1146788990826
"5356","360470172002",1498,655,56.2750333778371
"5357","360470174002",930,475,48.9247311827957
"5358","360470499002",1285,928,27.7821011673152
"5359","360470500011",899,601,33.1479421579533
"5360","360470500021",1607,1001,37.7100186683261
"5361","360470501001",898,700,22.0489977728285
"5362","360470501003",1119,799,28.5969615728329
"5363","360470502021",1167,938,19.6229648671808
"5364","360470503001",799,579,27.5344180225282
"5365","360470503002",1115,575,48.4304932735426
"5366","360470503003",845,653,22.7218934911243
"5367","360470504011",1105,814,26.3348416289593
"5368","360470504012",1892,1135,40.0105708245243
"5369","360470504021",1146,578,49.5636998254799
"5370","360470504022",858,343,60.02331002331
"5371","360470505001",1446,181,87.4827109266943
"5372","360470505002",1523,887,41.7596848325673
"5373","360470505003",1598,447,72.0275344180225
"5374","360470506001",1382,253,81.6931982633864
"5375","360470506002",837,236,71.8040621266428
"5376","360470506003",1698,273,83.9222614840989
"5377","360470506004",1695,410,75.811209439528
"5378","360470507001",3545,2701,23.8081805359662
"5379","360470508011",1382,215,84.4428364688857
"5380","360470508031",2548,553,78.2967032967033
"5381","360470508041",1934,567,70.6825232678387
"5382","360470508043",2336,378,83.8184931506849
"5383","360470509001",2308,1885,18.3275563258232
"5384","360470510011",1662,207,87.5451263537906
"5385","360470510012",2078,301,85.5149181905679
"5386","360470510022",1657,251,84.8521424260712
"5387","360470510023",1136,157,86.1795774647887
"5388","360470511002",1496,773,48.3288770053476
"5389","360470512001",1800,337,81.2777777777778
"5390","360470512002",1487,200,86.5501008742434
"5391","360470512004",1341,287,78.5980611483967
"5392","360470513001",1267,851,32.8334648776638
"5393","360470513003",2266,1317,41.8799646954987
"5394","360470513004",999,360,63.963963963964
"5395","360470514002",1908,381,80.0314465408805
"5396","360470514003",2313,495,78.5992217898833
"5397","360470515001",2451,1752,28.5189718482252
"5398","360470516011",1806,237,86.8770764119601
"5399","360470516013",2092,232,88.9101338432122
"5400","360610002010",0,0,NA
"5401","360610002011",801,215,73.1585518102372
"5402","360610002012",1211,117,90.3385631709331
"5403","360610002020",0,0,NA
"5404","360610002021",754,206,72.6790450928382
"5405","360610002022",1651,259,84.3125378558449
"5406","360610002023",1226,170,86.1337683523654
"5407","360610002024",2119,1123,47.0033034450212
"5408","360610002025",0,0,NA
"5409","360610002026",1516,352,76.7810026385224
"5410","360610005000",0,0,NA
"5411","360610005001",5,0,100
"5412","360610005002",0,0,NA
"5413","360610006000",0,0,NA
"5414","360610006001",1884,334,82.2717622080679
"5415","360610006003",898,224,75.0556792873051
"5416","360610006004",1320,146,88.9393939393939
"5417","360610006006",1742,214,87.715269804822
"5418","360610007000",0,0,NA
"5419","360610007002",2124,1439,32.2504708097928
"5420","360610007003",656,405,38.2621951219512
"5421","360610007005",2191,1541,29.666818804199
"5422","360610178002",1485,363,75.5555555555556
"5423","360610179000",0,0,NA
"5424","360610179001",1434,884,38.3542538354254
"5425","360610179003",1282,1051,18.01872074883
"5426","360610179004",1776,1350,23.9864864864865
"5427","360610179006",1511,814,46.1283917935142
"5428","360610179007",1281,890,30.5230288836846
"5429","360610180002",1763,486,72.4333522404991
"5430","360610180003",897,86,90.41248606466
"5431","360610181001",1536,852,44.53125
"5432","360610181003",1779,1108,37.7178189994379
"5433","360610181004",1212,764,36.963696369637
"5434","360610181006",1667,907,45.5908818236353
"5435","360610182001",1398,299,78.6123032904149
"5436","360610182002",1122,137,87.7896613190731
"5437","360610182003",1744,486,72.1330275229358
"5438","360610182004",1437,130,90.9533750869868
"5439","360610182005",1974,204,89.6656534954407
"5440","360610183000",0,0,NA
"5441","360610183001",1629,1118,31.3689379987722
"5442","360610183002",646,457,29.2569659442724
"5443","360610183003",1142,639,44.045534150613
"5444","360610183004",1947,1445,25.7832562917309
"5445","360610183005",1099,769,30.0272975432211
"5446","360610183006",927,553,40.3451995685005
"5447","360610183007",1144,695,39.2482517482517
"5448","360610184001",822,194,76.3990267639903
"5449","360610184003",1783,150,91.5872125630959
"5450","360610184004",1606,124,92.2789539227895
"5451","360610185001",1578,988,37.3891001267427
"5452","360610185002",2378,1257,47.1404541631623
"5453","360610186001",1762,124,92.9625425652667
"5454","360610186002",1627,336,79.3484941610326
"5455","360610187000",0,0,NA
"5456","360610187001",1740,1356,22.0689655172414
"5457","360610187003",891,556,37.5982042648709
"5458","360610187004",1645,1092,33.6170212765957
"5459","360610187006",1252,713,43.0511182108626
"5460","360610188002",1537,295,80.8067664281067
"5461","360610188003",1523,251,83.5193696651346
"5462","360610189001",1604,1005,37.3441396508728
"5463","360810001011",2948,1496,49.2537313432836
"5464","360810001021",3349,1938,42.1319796954315
"5465","360810001022",4135,2368,42.73276904474
"5466","360810001041",27,2,92.5925925925926
"5467","360810002001",1215,225,81.4814814814815
"5468","360810004001",1858,171,90.7965554359526
"5469","360810004002",1756,115,93.4510250569476
"5470","360810006001",1196,175,85.3678929765886
"5471","360810006002",1165,154,86.7811158798283
"5472","360810007011",1534,860,43.9374185136897
"5473","360810007012",1926,960,50.1557632398754
"5474","360810007022",985,429,56.4467005076142
"5475","360810007023",1677,995,40.6678592725104
"5476","360810008002",1838,246,86.6158868335147
"5477","360810010001",1948,189,90.2977412731006
"5478","360810012001",1202,322,73.2113144758736
"5479","360810012003",1799,378,78.988326848249
"5480","360810014001",1327,318,76.0361718161266
"5481","360810014003",1197,197,83.5421888053467
"5482","360810016001",1356,261,80.7522123893805
"5483","360810018001",1628,268,83.5380835380835
"5484","360810018002",1416,246,82.6271186440678
"5485","360810019021",8645,2860,66.9172932330827
"5486","360810019031",2214,862,61.0659439927733
"5487","360810022001",1176,251,78.656462585034
"5488","360810022002",1114,238,78.6355475763016
"5489","360810540001",1950,64,96.7179487179487
"5490","360810540002",1197,46,96.1570593149541
"5491","360810540003",1485,52,96.4983164983165
"5492","360810542001",1047,78,92.5501432664756
"5493","360810542003",1563,125,92.0025591810621
"5494","360810542004",1284,79,93.8473520249221
"5495","360810545002",1239,350,71.7514124293785
"5496","360810545003",1355,383,71.7343173431734
"5497","360810547002",1487,353,76.2609280430397
"5498","360810547003",1260,332,73.6507936507937
"5499","360810548002",1131,76,93.2802829354553
"5500","360810549001",1108,456,58.8447653429603
"5501","360810549003",1567,334,78.6853860880664
"5502","360810549004",1133,323,71.4916151809356
"5503","360810551002",1266,428,66.1927330173776
"5504","360810551003",1040,497,52.2115384615385
"5505","360810552001",1915,173,90.9660574412533
"5506","360810552002",1259,84,93.3280381254964
"5507","360810553002",1648,479,70.9344660194175
"5508","360810554001",1277,141,88.9584964761159
"5509","360810555001",864,232,73.1481481481482
"5510","360810555002",1071,195,81.7927170868347
"5511","360810556002",685,92,86.5693430656934
"5512","360810557002",1251,479,61.7106314948042
"5513","360810557003",1142,412,63.922942206655
"5514","360810558002",1043,138,86.7689357622244
"5515","360810559001",1178,266,77.4193548387097
"5516","360810560002",859,143,83.3527357392317
"5517","360810561001",20,10,50
"5518","360810564001",1559,272,82.5529185375241
"5519","360810565001",1681,349,79.2385484830458
"5520","360810566002",769,79,89.7269180754226
"5521","360810567001",740,400,45.945945945946
"5522","360810567003",1181,406,65.6223539373412
"5523","360810567004",1474,646,56.1736770691995
"5524","360810568001",1966,148,92.472024415056
"5525","360810568002",945,44,95.3439153439153
"5526","360810568003",824,49,94.0533980582524
"5527","360810568004",1127,53,95.2972493345164
"5528","360810577001",1053,588,44.1595441595442
"5529","360810577002",1498,726,51.5353805073431
"5530","360810577003",1472,735,50.0679347826087
"5531","360811617003",965,360,62.6943005181347
"5532","360811617004",1608,603,62.5
"5533","360811621002",1899,269,85.8346498156925
"5534","360811621003",1203,307,74.4804655029094
"5535","360811621005",1366,239,82.5036603221083
"5536","360819901000",0,0,NA
"5537","360050135003",1469,59,95.9836623553438
"5538","360050138001",1862,1394,25.1342642320086
"5539","360050141001",2048,183,91.064453125
"5540","360050141002",2381,120,94.960100797984
"5541","360050143001",1898,166,91.2539515279241
"5542","360050144001",298,61,79.5302013422819
"5543","360050144003",661,50,92.4357034795764
"5544","360050144004",1071,132,87.6750700280112
"5545","360050144006",1104,173,84.3297101449275
